"","pcc_ids","sak_ids"
"532","PCCGCIGL_00841","SAKL0B01694g"
"533","PCCGCIGL_00844","SAKL0B01716g"
"534","PCCGCIGL_00846","SAKL0B01738g"
"535","PCCGCIGL_00847","SAKL0B01760g"
"536","PCCGCIGL_00849","SAKL0B01782g"
"537","PCCGCIGL_00850","SAKL0B01804g"
"538","PCCGCIGL_00854","SAKL0B01826g"
"539","PCCGCIGL_00856","SAKL0B01848g"
"540","PCCGCIGL_00857","SAKL0B01870g"
"541","PCCGCIGL_00861","Sklu_2.trna1A"
"542","PCCGCIGL_00862","SAKL0B01958g"
"543","PCCGCIGL_00864","SAKL0B01980g"
"544","PCCGCIGL_00866","SAKL0B02002g"
"545","PCCGCIGL_00867","SAKL0B02024g"
"546","PCCGCIGL_00868","SAKL0B02046g"
"547","PCCGCIGL_00869","SAKL0B02068g"
"548","PCCGCIGL_00871","SAKL0B02090g"
"549","PCCGCIGL_00873","SAKL0B02112g"
"550","PCCGCIGL_00875","SAKL0B02134g"
"551","PCCGCIGL_00876","SAKL0B02156g"
"552","PCCGCIGL_00877","SAKL0B02178g"
"553","PCCGCIGL_00878","SAKL0B02200g"
"554","PCCGCIGL_00879","SAKL0B02222g"
"555","PCCGCIGL_00881","SAKL0B02244g"
"556","PCCGCIGL_00882","SAKL0B02266g"
"557","PCCGCIGL_00883","SAKL0B02288g"
"558","PCCGCIGL_00884","SAKL0B02310g"
"559","PCCGCIGL_00886","SAKL0B02332g"
"560","PCCGCIGL_00887","SAKL0B02354g"
"561","PCCGCIGL_00888","SAKL0B02376g"
"562","PCCGCIGL_00889","SAKL0B02398g"
"563","PCCGCIGL_00890","SAKL0B02420g"
"564","PCCGCIGL_00891","SAKL0B02442g"
"565","PCCGCIGL_00892","Sklu_2.trna2N"
"566","PCCGCIGL_00893","SAKL0B02508g"
"567","PCCGCIGL_00894","SAKL0B02530g"
"568","PCCGCIGL_00895","SAKL0B02552g"
"569","PCCGCIGL_00896","SAKL0B02574g"
"570","PCCGCIGL_00897","SAKL0B02596g"
"571","PCCGCIGL_00898","SAKL0B02618g"
"572","PCCGCIGL_00899","SAKL0B02640g"
"573","PCCGCIGL_00900","SAKL0B02662g"
"574","PCCGCIGL_00901","SAKL0B02684g"
"575","PCCGCIGL_00902","SAKL0B02706g"
"576","PCCGCIGL_00903","SAKL0B02728g"
"577","PCCGCIGL_00904","SAKL0B02750g"
"578","PCCGCIGL_00905","SAKL0B02772g"
"579","PCCGCIGL_00906","SAKL0B02794g"
"580","PCCGCIGL_00907","SAKL0B02816g"
"581","PCCGCIGL_00908","SAKL0B02838g"
"582","PCCGCIGL_00909","SAKL0B02860g"
"583","PCCGCIGL_00910","SAKL0B02904g"
"584","PCCGCIGL_00911","SAKL0B02926g"
"585","PCCGCIGL_00912","SAKL0B02948g"
"586","PCCGCIGL_00913","SAKL0B02970g"
"587","PCCGCIGL_00914","SAKL0B02992g"
"588","PCCGCIGL_00915","SAKL0B03014g"
"589","PCCGCIGL_00916","SAKL0B03036g"
"590","PCCGCIGL_00917","SAKL0B03058g"
"591","PCCGCIGL_00919","Sklu_2.trna3F"
"592","PCCGCIGL_00921","SAKL0B03124g"
"593","PCCGCIGL_00922","SAKL0B03146g"
"594","PCCGCIGL_00923","SAKL0B03168g"
"595","PCCGCIGL_00924","SAKL0B03190g"
"596","PCCGCIGL_00926","SAKL0B03212g"
"597","PCCGCIGL_00928","SAKL0B03234g"
"598","PCCGCIGL_00929","SAKL0B03256g"
"599","PCCGCIGL_00932","Sklu_2.trna4G"
"600","PCCGCIGL_00934","SAKL0B03322g"
"601","PCCGCIGL_00937","SAKL0B03344g"
"602","PCCGCIGL_00938","SAKL0B03366g"
"603","PCCGCIGL_00939","SAKL0B03388g"
"604","PCCGCIGL_00940","SAKL0B03410g"
"605","PCCGCIGL_00941","SAKL0B03432g"
"606","PCCGCIGL_00942","SAKL0B03454g"
"607","PCCGCIGL_00944","Sklu_2.trna5G"
"608","PCCGCIGL_00946","SAKL0B03498g"
"609","PCCGCIGL_00947","SAKL0B03520g"
"610","PCCGCIGL_00949","SAKL0B03542g"
"611","PCCGCIGL_00950","Sklu_2.trna6K"
"612","PCCGCIGL_00951","SAKL0B03586g"
"613","PCCGCIGL_00952","SAKL0B03608g"
"614","PCCGCIGL_00956","Sklu_2.trna7D"
"615","PCCGCIGL_00957","SAKL0B03674g"
"616","PCCGCIGL_00958","SAKL0B03696g"
"617","PCCGCIGL_00959","SAKL0B03718g"
"618","PCCGCIGL_00961","SAKL0B03806g"
"619","PCCGCIGL_00964","Sklu_2.trna8E"
"620","PCCGCIGL_00965","SAKL0B03850g"
"621","PCCGCIGL_00967","SAKL0B03872g"
"622","PCCGCIGL_00968","SAKL0B03894g"
"623","PCCGCIGL_00969","SAKL0B03916g"
"624","PCCGCIGL_00970","SAKL0B03938g"
"625","PCCGCIGL_00973","Sklu_2.trna9D"
"626","PCCGCIGL_00975","SAKL0B04004g"
"627","PCCGCIGL_00977","SAKL0B04026g"
"628","PCCGCIGL_00981","SAKL0B04048g"
"629","PCCGCIGL_00986","SAKL0B04070g"
"630","PCCGCIGL_00991","SAKL0B04092g"
"631","PCCGCIGL_00992","SAKL0B04114g"
"632","PCCGCIGL_00993","SAKL0B04136g"
"633","PCCGCIGL_00996","SAKL0B04158g"
"634","PCCGCIGL_00997","SAKL0B04180g"
"635","PCCGCIGL_00998","SAKL0B04202g"
"636","PCCGCIGL_00999","Sklu_2.trna10R"
"637","PCCGCIGL_01001","SAKL0B04246g"
"638","PCCGCIGL_01002","SAKL0B04268g"
"639","PCCGCIGL_01003","SAKL0B04290g"
"640","PCCGCIGL_01004","SAKL0B04312g"
"641","PCCGCIGL_01006","SAKL0B04334g"
"642","PCCGCIGL_01007","SAKL0B04356g"
"643","PCCGCIGL_01010","Sklu_2.trna11S"
"644","PCCGCIGL_01012","SAKL0B04444g"
"645","PCCGCIGL_01013","SAKL0B04466g"
"646","PCCGCIGL_01015","SAKL0B04488g"
"647","PCCGCIGL_01016","SAKL0B04510g"
"648","PCCGCIGL_01017","SAKL0B04532g"
"649","PCCGCIGL_01018","SAKL0B04554g"
"650","PCCGCIGL_01019","SAKL0B04576g"
"651","PCCGCIGL_01020","SAKL0B04598g"
"652","PCCGCIGL_01021","SAKL0B04620g"
"653","PCCGCIGL_01022","SAKL0B04642g"
"654","PCCGCIGL_01023","SAKL0B04664g"
"655","PCCGCIGL_01026","SAKL0B04686g"
"656","PCCGCIGL_01027","SAKL0B04708g"
"657","PCCGCIGL_01028","SAKL0B04730g"
"658","PCCGCIGL_01029","SAKL0B04752g"
"659","PCCGCIGL_01031","SAKL0B04774g"
"660","PCCGCIGL_01033","SAKL0B04796g"
"661","PCCGCIGL_01036","Sklu_2.trna13T"
"662","PCCGCIGL_01037","Sklu_YGOB_Anc_4.195"
"663","PCCGCIGL_01039","SAKL0B04928g"
"664","PCCGCIGL_01040","SAKL0B04950g"
"665","PCCGCIGL_01041","SAKL0B04972g"
"666","PCCGCIGL_01042","SAKL0B04994g"
"667","PCCGCIGL_01043","SAKL0B05016g"
"668","PCCGCIGL_01043","SAKL0B05038g"
"669","PCCGCIGL_01045","SAKL0B05060g"
"670","PCCGCIGL_01046","SAKL0B05082g"
"671","PCCGCIGL_01047","SAKL0B05104g"
"672","PCCGCIGL_01048","SAKL0B05126g"
"673","PCCGCIGL_01049","SAKL0B05148g"
"674","PCCGCIGL_01050","SAKL0B05170g"
"675","PCCGCIGL_01051","SAKL0B05192g"
"676","PCCGCIGL_01053","SAKL0B05214g"
"677","PCCGCIGL_01054","SAKL0B05236g"
"678","PCCGCIGL_01055","SAKL0B05258g"
"679","PCCGCIGL_01057","SAKL0B05280g"
"680","PCCGCIGL_01059","SAKL0B05302g"
"681","PCCGCIGL_01060","SAKL0B05324g"
"682","PCCGCIGL_01061","SAKL0B05346g"
"683","PCCGCIGL_01062","SAKL0B05368g"
"684","PCCGCIGL_01064","SAKL0B05390g"
"685","PCCGCIGL_01065","SAKL0B05412g"
"686","PCCGCIGL_01067","SAKL0B05434g"
"687","PCCGCIGL_01068","SAKL0B05456g"
"688","PCCGCIGL_01069","Sklu_2.trna14R"
"689","PCCGCIGL_01072","SAKL0B05500g"
"690","PCCGCIGL_01075","SAKL0B05522g"
"691","PCCGCIGL_01076","SAKL0B05544g"
"692","PCCGCIGL_01077","SAKL0B05566g"
"693","PCCGCIGL_01078","SAKL0B05588g"
"694","PCCGCIGL_01079","SAKL0B05610g"
"695","PCCGCIGL_01080","SAKL0B05632g"
"696","PCCGCIGL_01081","SAKL0B05654g"
"697","PCCGCIGL_01082","SAKL0B05676g"
"698","PCCGCIGL_01084","SAKL0B05698g"
"699","PCCGCIGL_01086","Sklu_2.trna15S"
"700","PCCGCIGL_01088","SAKL0B05764g"
"701","PCCGCIGL_01089","SAKL0B05786g"
"702","PCCGCIGL_01091","Sklu_2.trna16A"
"703","PCCGCIGL_01093","SAKL0B05852g"
"704","PCCGCIGL_01095","SAKL0B05874g"
"705","PCCGCIGL_01096","SAKL0B05896g"
"706","PCCGCIGL_01098","Sklu_YGOB_B05918"
"707","PCCGCIGL_01098","SAKL0B05918g"
"708","PCCGCIGL_01099","SAKL0B05940g"
"709","PCCGCIGL_01102","SAKL0B05962g"
"710","PCCGCIGL_01103","SAKL0B05984g"
"711","PCCGCIGL_01104","SAKL0B06006g"
"712","PCCGCIGL_01107","SAKL0B06028g"
"713","PCCGCIGL_01109","SAKL0B06050g"
"714","PCCGCIGL_01113","SAKL0B06072g"
"715","PCCGCIGL_01114","SAKL0B06094g"
"716","PCCGCIGL_01115","SAKL0B06116g"
"717","PCCGCIGL_01116","SAKL0B06138g"
"718","PCCGCIGL_01117","Sklu_2.trna17A"
"719","PCCGCIGL_01118","SAKL0B06226g"
"720","PCCGCIGL_01119","SAKL0B06248g"
"721","PCCGCIGL_01120","SAKL0B06270g"
"722","PCCGCIGL_01121","SAKL0B06292g"
"723","PCCGCIGL_01123","SAKL0B06314g"
"724","PCCGCIGL_01125","Sklu_YGOB_ABL061CA"
"725","PCCGCIGL_01128","SAKL0B06336g"
"726","PCCGCIGL_01132","SAKL0B06358g"
"727","PCCGCIGL_01134","SAKL0B06380g"
"728","PCCGCIGL_01135","SAKL0B06402g"
"729","PCCGCIGL_01136","SAKL0B06424g"
"730","PCCGCIGL_01138","SAKL0B06446g"
"731","PCCGCIGL_01139","SAKL0B06468g"
"732","PCCGCIGL_01140","Sklu_2.trna18R"
"733","PCCGCIGL_01141","SAKL0B06512g"
"734","PCCGCIGL_01143","SAKL0B06534g"
"735","PCCGCIGL_01146","SAKL0B06556g"
"736","PCCGCIGL_01148","SAKL0B06578g"
"737","PCCGCIGL_01150","SAKL0B06600g"
"738","PCCGCIGL_01151","SAKL0B06622g"
"739","PCCGCIGL_01152","SAKL0B06644g"
"740","PCCGCIGL_01153","SAKL0B06666g"
"741","PCCGCIGL_01155","SAKL0B06688g"
"742","PCCGCIGL_01158","SAKL0B06710g"
"743","PCCGCIGL_01160","SAKL0B06732g"
"744","PCCGCIGL_01165","SAKL0B06754g"
"745","PCCGCIGL_01167","SAKL0B06776g"
"746","PCCGCIGL_01170","SAKL0B06798g"
"747","PCCGCIGL_01171","SAKL0B06820g"
"748","PCCGCIGL_01173","SAKL0B06842g"
"749","PCCGCIGL_01174","SAKL0B06864g"
"750","PCCGCIGL_01175","SAKL0B06886g"
"751","PCCGCIGL_01176","SAKL0B06908g"
"752","PCCGCIGL_01178","SAKL0B06930g"
"753","PCCGCIGL_01179","SAKL0B06952g"
"754","PCCGCIGL_01180","SAKL0B06974g"
"755","PCCGCIGL_01181","SAKL0B06996g"
"756","PCCGCIGL_01182","SAKL0B07018g"
"757","PCCGCIGL_01184","SAKL0B07040g"
"758","PCCGCIGL_01185","SAKL0B07062g"
"759","PCCGCIGL_01187","SAKL0B07084g"
"760","PCCGCIGL_01188","SAKL0B07106g"
"761","PCCGCIGL_01189","SAKL0B07128g"
"762","PCCGCIGL_01191","SAKL0B07150g"
"763","PCCGCIGL_01192","SAKL0B07172g"
"764","PCCGCIGL_01195","SAKL0B07194g"
"765","PCCGCIGL_01196","SAKL0B07216g"
"766","PCCGCIGL_01197","SAKL0B07238g"
"767","PCCGCIGL_01199","SAKL0B07282g"
"768","PCCGCIGL_01200","SAKL0B07304g"
"769","PCCGCIGL_01201","SAKL0B07326g"
"770","PCCGCIGL_01202","SAKL0B07348g"
"771","PCCGCIGL_01203","SAKL0B07370g"
"772","PCCGCIGL_01204","SAKL0B07392g"
"773","PCCGCIGL_01205","SAKL0B07414g"
"774","PCCGCIGL_01206","SAKL0B07436g"
"775","PCCGCIGL_01207","SAKL0B07458g"
"776","PCCGCIGL_01208","SAKL0B07480g"
"777","PCCGCIGL_01208","Sklu_YGOB_Anc_3.346"
"778","PCCGCIGL_01210","SAKL0B07502g"
"779","PCCGCIGL_01211","SAKL0B07524g"
"780","PCCGCIGL_01212","SAKL0B07546g"
"781","PCCGCIGL_01213","SAKL0B07568g"
"782","PCCGCIGL_01214","SAKL0B07590g"
"783","PCCGCIGL_01215","SAKL0B07612g"
"784","PCCGCIGL_01216","SAKL0B07634g"
"785","PCCGCIGL_01218","SAKL0B07656g"
"786","PCCGCIGL_01221","SAKL0B07678g"
"787","PCCGCIGL_01222","SAKL0B07700g"
"788","PCCGCIGL_01223","SAKL0B07722g"
"789","PCCGCIGL_01224","SAKL0B07744g"
"790","PCCGCIGL_01225","SAKL0B07766g"
"791","PCCGCIGL_01227","SAKL0B07788g"
"792","PCCGCIGL_01229","SAKL0B07810g"
"793","PCCGCIGL_01230","SAKL0B07832g"
"794","PCCGCIGL_01230","SAKL0B07854g"
"795","PCCGCIGL_01232","SAKL0B07876g"
"796","PCCGCIGL_01233","SAKL0B07898g"
"797","PCCGCIGL_01234","Sklu_2.trna19S"
"798","PCCGCIGL_01235","SAKL0B07942g"
"799","PCCGCIGL_01236","SAKL0B07964g"
"800","PCCGCIGL_01238","SAKL0B07986g"
"801","PCCGCIGL_01241","SAKL0B08008g"
"802","PCCGCIGL_01242","SAKL0B08030g"
"803","PCCGCIGL_01244","SAKL0B08052g"
"804","PCCGCIGL_01245","SAKL0B08074g"
"805","PCCGCIGL_01246","SAKL0B08096g"
"806","PCCGCIGL_01247","SAKL0B08118g"
"807","PCCGCIGL_01250","SAKL0B08140g"
"808","PCCGCIGL_01251","SAKL0B08162g"
"809","PCCGCIGL_01252","SAKL0B08184g"
"810","PCCGCIGL_01254","Sklu_2.trna20E"
"811","PCCGCIGL_01257","SAKL0B08250g"
"812","PCCGCIGL_01258","SAKL0B08272g"
"813","PCCGCIGL_01261","SAKL0B08294g"
"814","PCCGCIGL_01262","SAKL0B08316g"
"815","PCCGCIGL_01263","SAKL0B08338g"
"816","PCCGCIGL_01263","SAKL0B08360g"
"817","PCCGCIGL_01265","SAKL0B08382g"
"818","PCCGCIGL_01266","SAKL0B08404g"
"819","PCCGCIGL_01267","SAKL0B08426g"
"820","PCCGCIGL_01268","SAKL0B08448g"
"821","PCCGCIGL_01269","SAKL0B08470g"
"822","PCCGCIGL_01270","SAKL0B08492g"
"823","PCCGCIGL_01272","SAKL0B08514g"
"824","PCCGCIGL_01273","SAKL0B08536g"
"825","PCCGCIGL_01274","SAKL0B08558g"
"826","PCCGCIGL_01275","SAKL0B08580g"
"827","PCCGCIGL_01276","SAKL0B08602g"
"828","PCCGCIGL_01277","SAKL0B08624g"
"829","PCCGCIGL_01278","SAKL0B08646g"
"830","PCCGCIGL_01279","SAKL0B08668g"
"831","PCCGCIGL_01280","SAKL0B08690g"
"832","PCCGCIGL_01284","SAKL0B08712g"
"833","PCCGCIGL_01285","SAKL0B08734g"
"834","PCCGCIGL_01287","SAKL0B08756g"
"835","PCCGCIGL_01289","SAKL0B08778g"
"836","PCCGCIGL_01290","SAKL0B08800g"
"837","PCCGCIGL_01291","SAKL0B08822g"
"838","PCCGCIGL_01292","SAKL0B08844g"
"839","PCCGCIGL_01294","SAKL0B08932g"
"840","PCCGCIGL_01295","SAKL0B08954g"
"841","PCCGCIGL_01296","SAKL0B08976g"
"842","PCCGCIGL_01298","SAKL0B08998g"
"843","PCCGCIGL_01299","SAKL0B09020g"
"844","PCCGCIGL_01300","Sklu_2.trna21V"
"845","PCCGCIGL_01301","SAKL0B09064g"
"846","PCCGCIGL_01302","SAKL0B09086g"
"847","PCCGCIGL_01303","SAKL0B09108g"
"848","PCCGCIGL_01304","SAKL0B09130g"
"849","PCCGCIGL_01306","SAKL0B09152g"
"850","PCCGCIGL_01307","SAKL0B09174g"
"851","PCCGCIGL_01308","SAKL0B09196g"
"852","PCCGCIGL_01309","SAKL0B09218g"
"853","PCCGCIGL_01310","SAKL0B09240g"
"854","PCCGCIGL_01311","SAKL0B09262g"
"855","PCCGCIGL_01312","SAKL0B09284g"
"856","PCCGCIGL_01313","SAKL0B09306g"
"857","PCCGCIGL_01314","SAKL0B09328g"
"858","PCCGCIGL_01318","SAKL0B09350g"
"859","PCCGCIGL_01320","SAKL0B09372g"
"860","PCCGCIGL_01322","SAKL0B09394g"
"861","PCCGCIGL_01323","SAKL0B09416g"
"862","PCCGCIGL_01325","SAKL0B09460g"
"863","PCCGCIGL_01326","SAKL0B09482g"
"864","PCCGCIGL_01327","SAKL0B09504g"
"865","PCCGCIGL_01328","SAKL0B09526g"
"866","PCCGCIGL_01329","SAKL0B09548g"
"867","PCCGCIGL_01330","SAKL0B09570g"
"868","PCCGCIGL_01331","SAKL0B09592g"
"869","PCCGCIGL_01332","SAKL0B09614g"
"870","PCCGCIGL_01333","SAKL0B09636g"
"871","PCCGCIGL_01334","SAKL0B09658g"
"872","PCCGCIGL_01335","SAKL0B09680g"
"873","PCCGCIGL_01336","SAKL0B09702g"
"874","PCCGCIGL_01337","SAKL0B09724g"
"875","PCCGCIGL_01339","SAKL0B09746g"
"876","PCCGCIGL_01341","SAKL0B09768g"
"877","PCCGCIGL_01342","SAKL0B09790g"
"878","PCCGCIGL_01343","SAKL0B09812g"
"879","PCCGCIGL_01344","SAKL0B09834g"
"880","PCCGCIGL_01345","SAKL0B09856g"
"881","PCCGCIGL_01346","SAKL0B09878g"
"882","PCCGCIGL_01348","SAKL0B09900g"
"883","PCCGCIGL_01350","SAKL0B09922g"
"884","PCCGCIGL_01352","SAKL0B09944g"
"885","PCCGCIGL_01354","SAKL0B09966g"
"886","PCCGCIGL_01355","SAKL0B09988g"
"887","PCCGCIGL_01356","SAKL0B10010g"
"888","PCCGCIGL_01361","SAKL0B10032g"
"889","PCCGCIGL_01363","SAKL0B10054g"
"890","PCCGCIGL_01364","SAKL0B10076g"
"891","PCCGCIGL_01365","SAKL0B10098g"
"892","PCCGCIGL_01367","SAKL0B10120g"
"893","PCCGCIGL_01370","SAKL0B10142g"
"894","PCCGCIGL_01371","SAKL0B10164g"
"895","PCCGCIGL_01372","SAKL0B10186g"
"896","PCCGCIGL_01373","SAKL0B10208g"
"897","PCCGCIGL_01374","SAKL0B10230g"
"898","PCCGCIGL_01375","SAKL0B10252g"
"899","PCCGCIGL_01376","SAKL0B10274g"
"900","PCCGCIGL_01377","SAKL0B10296g"
"901","PCCGCIGL_01381","SAKL0B10318g"
"902","PCCGCIGL_01382","SAKL0B10340g"
"903","PCCGCIGL_01383","SAKL0B10362g"
"904","PCCGCIGL_01384","SAKL0B10384g"
"905","PCCGCIGL_01385","SAKL0B10406g"
"906","PCCGCIGL_01386","SAKL0B10428g"
"907","PCCGCIGL_01387","SAKL0B10450g"
"908","PCCGCIGL_01388","SAKL0B10472g"
"909","PCCGCIGL_01389","SAKL0B10494g"
"910","PCCGCIGL_01390","SAKL0B10516g"
"911","PCCGCIGL_01391","SAKL0B10538g"
"912","PCCGCIGL_01393","SAKL0B10560g"
"913","PCCGCIGL_01395","SAKL0B10582g"
"914","PCCGCIGL_01396","SAKL0B10604g"
"915","PCCGCIGL_01398","SAKL0B10626g"
"916","PCCGCIGL_01399","SAKL0B10648g"
"917","PCCGCIGL_01402","SAKL0B10670g"
"918","PCCGCIGL_01407","Sklu_2.trna22E"
"919","PCCGCIGL_01408","SAKL0B10714g"
"920","PCCGCIGL_01409","SAKL0B10736g"
"921","PCCGCIGL_01410","SAKL0B10758g"
"922","PCCGCIGL_01411","SAKL0B10780g"
"923","PCCGCIGL_01412","SAKL0B10802g"
"924","PCCGCIGL_01414","Sklu_2.trna23M"
"925","PCCGCIGL_01416","SAKL0B10868g"
"926","PCCGCIGL_01418","SAKL0B10890g"
"927","PCCGCIGL_01420","SAKL0B10912g"
"928","PCCGCIGL_01421","SAKL0B10934g"
"929","PCCGCIGL_01423","SAKL0B10956g"
"930","PCCGCIGL_01425","SAKL0B10978g"
"931","PCCGCIGL_01428","SAKL0B11000g"
"932","PCCGCIGL_01428","SAKL0B11022g"
"933","PCCGCIGL_01430","SAKL0B11044g"
"934","PCCGCIGL_01432","SAKL0B11066g"
"935","PCCGCIGL_01433","SAKL0B11088g"
"936","PCCGCIGL_01434","SAKL0B11110g"
"937","PCCGCIGL_01437","SAKL0B11132g"
"938","PCCGCIGL_01438","SAKL0B11154g"
"939","PCCGCIGL_01439","SAKL0B11176g"
"940","PCCGCIGL_01440","SAKL0B11198g"
"941","PCCGCIGL_01441","SAKL0B11220g"
"942","PCCGCIGL_01442","SAKL0B11242g"
"943","PCCGCIGL_01443","SAKL0B11264g"
"944","PCCGCIGL_01444","SAKL0B11286g"
"945","PCCGCIGL_01445","SAKL0B11308g"
"946","PCCGCIGL_01446","SAKL0B11330g"
"947","PCCGCIGL_01447","SAKL0B11374g"
"948","PCCGCIGL_01448","SAKL0B11396g"
"949","PCCGCIGL_01449","SAKL0B11418g"
"950","PCCGCIGL_01450","SAKL0B11440g"
"951","PCCGCIGL_01451","SAKL0B11462g"
"952","PCCGCIGL_01452","SAKL0B11484g"
"953","PCCGCIGL_01453","SAKL0B11583g1"
"954","PCCGCIGL_01453","SAKL0B11583g2"
"955","PCCGCIGL_01456","SAKL0B11638g"
"956","PCCGCIGL_01457","Sklu_2.trna25F"
"957","PCCGCIGL_01458","SAKL0B11704g"
"958","PCCGCIGL_01459","SAKL0B11726g"
"959","PCCGCIGL_01460","SAKL0B11748g"
"960","PCCGCIGL_01462","SAKL0B11770g"
"961","PCCGCIGL_01464","Sklu_YGOB_Anc_2.611"
"962","PCCGCIGL_01465","SAKL0B11792g"
"963","PCCGCIGL_01466","SAKL0B11814g"
"964","PCCGCIGL_01469","SAKL0B11836g"
"965","PCCGCIGL_01470","Sklu_2.trna26V"
"966","PCCGCIGL_01471","SAKL0B11880g"
"967","PCCGCIGL_01472","Sklu_2.trna27W"
"968","PCCGCIGL_01473","SAKL0B11924g"
"969","PCCGCIGL_01474","SAKL0B11946g"
"970","PCCGCIGL_01475","SAKL0B11968g"
"971","PCCGCIGL_01477","SAKL0B11990g"
"972","PCCGCIGL_01478","SAKL0B12012g"
"973","PCCGCIGL_01479","SAKL0B12034g"
"974","PCCGCIGL_01481","SAKL0B12056g"
"975","PCCGCIGL_01483","SAKL0B12078g"
"976","PCCGCIGL_01484","SAKL0B12100g"
"977","PCCGCIGL_01485","SAKL0B12122g"
"978","PCCGCIGL_01486","SAKL0B12144g"
"979","PCCGCIGL_01487","SAKL0B12166g"
"980","PCCGCIGL_01488","SAKL0B12188g"
"981","PCCGCIGL_01489","SAKL0B12210g"
"982","PCCGCIGL_01490","SAKL0B12232g"
"983","PCCGCIGL_01491","Sklu_2.trna28V"
"984","PCCGCIGL_01494","SAKL0B12298g"
"985","PCCGCIGL_01495","SAKL0B12320g"
"986","PCCGCIGL_01496","SAKL0B12342g"
"987","PCCGCIGL_01497","SAKL0B12364g"
"988","PCCGCIGL_01500","SAKL0B12386g"
"989","PCCGCIGL_01501","SAKL0B12408g"
"990","PCCGCIGL_01502","SAKL0B12430g"
"991","PCCGCIGL_01503","SAKL0B12452g"
"992","PCCGCIGL_01504","SAKL0B12474g"
"993","PCCGCIGL_01505","SAKL0B12496g"
"994","PCCGCIGL_01507","SAKL0B12518g"
"995","PCCGCIGL_01508","SAKL0B12540g"
"996","PCCGCIGL_01511","SAKL0B12562g"
"997","PCCGCIGL_01516","SAKL0B12584g"
"998","PCCGCIGL_01517","SAKL0B12606g"
"999","PCCGCIGL_01519","SAKL0B12628g"
"1000","PCCGCIGL_01520","SAKL0B12650g"
"1001","PCCGCIGL_01525","SAKL0B12672g"
"1002","PCCGCIGL_01529","SAKL0B12694g"
"1003","PCCGCIGL_01531","SAKL0B12716g"
"1004","PCCGCIGL_01533","SAKL0B12738g"
"1005","PCCGCIGL_01540","SAKL0B12804g"
"1006","PCCGCIGL_01543","SAKL0B12826g"
"1007","PCCGCIGL_01551","SAKL0C00110g"
"1008","PCCGCIGL_01554","SAKL0C00154g"
"1009","PCCGCIGL_01558","SAKL0C00176g"
"1010","PCCGCIGL_01561","SAKL0C00198g"
"1011","PCCGCIGL_01563","SAKL0C00220g"
"1012","PCCGCIGL_01566","SAKL0C00242g"
"1013","PCCGCIGL_01568","SAKL0C00264g"
"1014","PCCGCIGL_01573","SAKL0C00308g"
"1015","PCCGCIGL_01575","SAKL0C00330g"
"1016","PCCGCIGL_01579","SAKL0C00352g"
"1017","PCCGCIGL_01580","SAKL0C00374g"
"1018","PCCGCIGL_01582","SAKL0C00396g"
"1019","PCCGCIGL_01584","SAKL0C00418g"
"1020","PCCGCIGL_01586","SAKL0C00440g"
"1021","PCCGCIGL_01587","SAKL0C00462g"
"1022","PCCGCIGL_01588","SAKL0C00484g"
"1023","PCCGCIGL_01589","SAKL0C00506g"
"1024","PCCGCIGL_01592","SAKL0C00528g"
"1025","PCCGCIGL_01595","SAKL0C00550g"
"1026","PCCGCIGL_01596","SAKL0C00572g"
"1027","PCCGCIGL_01599","SAKL0C00594g"
"1028","PCCGCIGL_01601","SAKL0C00616g"
"1029","PCCGCIGL_01602","SAKL0C00638g"
"1030","PCCGCIGL_01604","SAKL0C00660g"
"1031","PCCGCIGL_01605","SAKL0C00682g"
"1032","PCCGCIGL_01607","SAKL0C00704g"
"1033","PCCGCIGL_01609","SAKL0C00726g"
"1034","PCCGCIGL_01611","SAKL0C00748g"
"1035","PCCGCIGL_01613","SAKL0C00770g"
"1036","PCCGCIGL_01616","SAKL0C00792g"
"1037","PCCGCIGL_01618","SAKL0C00814g"
"1038","PCCGCIGL_01620","SAKL0C00836g"
"1039","PCCGCIGL_01622","SAKL0C00858g"
"1040","PCCGCIGL_01623","Sklu_YGOB_SNA2"
"1041","PCCGCIGL_01625","SAKL0C00880g"
"1042","PCCGCIGL_01626","SAKL0C00902g"
"1043","PCCGCIGL_01627","Sklu_YGOB_YDR524C-B"
"1044","PCCGCIGL_01628","SAKL0C00924g"
"1045","PCCGCIGL_01629","SAKL0C00946g"
"1046","PCCGCIGL_01630","SAKL0C00968g"
"1047","PCCGCIGL_01631","SAKL0C00990g"
"1048","PCCGCIGL_01632","SAKL0C01012g"
"1049","PCCGCIGL_01633","SAKL0C01034g"
"1050","PCCGCIGL_01634","SAKL0C01056g"
"1051","PCCGCIGL_01636","SAKL0C01078g"
"1052","PCCGCIGL_01637","SAKL0C01100g"
"1053","PCCGCIGL_01639","Sklu_3.trna1N"
"1054","PCCGCIGL_01640","SAKL0C01144g"
"1055","PCCGCIGL_01642","SAKL0C01166g"
"1056","PCCGCIGL_01643","SAKL0C01188g"
"1057","PCCGCIGL_01644","SAKL0C01210g"
"1058","PCCGCIGL_01646","SAKL0C01232g"
"1059","PCCGCIGL_01648","SAKL0C01254g"
"1060","PCCGCIGL_01651","SAKL0C01276g"
"1061","PCCGCIGL_01652","SAKL0C01298g"
"1062","PCCGCIGL_01653","SAKL0C01320g"
