"ID_REF"	"GSM552568"	"GSM552569"	"GSM552570"	"GSM552571"
14121	-1.447955809	-1.950364267	-1.765362874	-1.33589477
14122	-3.071505709	-3.906836916	-3.527921598	-3.05174069
14123	-7.956495643	-7.575410863	-8.216876868	-7.985844635
14124	-1.87756032	-2.579147241	-2.238991308	-1.703482707
14125	-3.635037699	-4.03886092	-4.088111087	-3.798597504
14126	-2.251555173	-3.021363049	-2.792919624	-2.248728573
14127	-0.134411909	-0.767066009	-0.601371736	-0.191937099
14128	-4.156664439	-4.681738107	-4.501255734	-4.242488945
14129	2.474431735	1.529767739	1.824010788	2.187424251
14130	-6.215447727	-5.696849977	-5.883909197	-6.396758139
14131	-2.89672034	-3.418262808	-3.2160765	-2.75293339
14132	-1.424633714	-1.802119652	-1.608248154	-1.237909266
14133	0.536636436	-0.23810629	0.048715326	0.713248275
14134	-5.104224309	-5.60203807	-5.628047418	-5.297224259
14135	-2.37243706	-2.837591218	-2.650371402	-2.331167695
14136	-3.315594378	-4.112109122	-3.799574444	-3.320280405
14137	-5.521667526	-5.482106227	-5.583237274	-5.624034058
14138	-3.153481827	-3.678557047	-3.640821366	-3.277717152
14139	2.622686155	2.013869479	2.236642192	2.553049548
14140	-4.018614822	-4.153629914	-4.019383049	-3.728629257
14141	-4.113999863	-4.466484808	-4.44549043	-3.660965435
14142	-3.604197835	-4.534766048	-4.133202538	-3.697700577
14143	-3.624597859	-4.465344405	-3.999205357	-3.627954289
14144	-1.968068164	-2.712609424	-2.60243099	-2.059560141
14145	0.034416974	-0.615115228	-0.418643622	0.051447268
14146	-1.589583799	-2.284947912	-1.863033889	-1.523445357
14147	-0.53253322	-1.632960736	-1.146750364	-0.701800781
14148		2.119246894	2.218017176	2.584571561
14149	-2.808010239	-3.384708964	-3.158983945	-2.566075374
14150	-2.475692736	-3.83792583	-3.456925499	-2.89162489
14151	0.77315181	-0.438409298	0.194393729	0.700107216
14152	-2.998477809	-3.699872652	-3.526362668	-2.912243991
14153	-3.077861873	-3.718712514	-3.507967018	-3.006530584
14154	-1.902724112	-2.708836451	-2.380421341	-1.892843144
14155	-1.397514126	-2.457786298	-2.008587624	-1.568468379
14156	-2.126729602	-2.713777308	-2.596629245	-2.040281529
14157	-3.946511801	-4.347244423	-4.215029428	-3.72616344
14158	-3.520020017	-3.921655037	-3.877215654	-3.567595433
14159	0.269957605	-0.745478165	-0.675452282	-0.019227566
14160	0.302157632	-0.635309626	-0.32560564	0.175093567
14161	-0.723638275	-1.383588813	-1.25790744	-0.675529446
14162	-4.861814826	-5.150619792	-5.200535926	-4.773025693
14163	1.584082857	0.885156931	1.163637422	1.593017333
14164	-2.835199291	-3.365038032	-3.186875833	-2.720751043
14165	1.007866573	0.336289885	0.597770349	0.975828726
14166	-5.888904702	-6.205061836	-5.850695574	-5.806471359
14167	0.864740702	0.285929512	0.613358862	0.86488448
14168	-1.82597551	-2.588712321	-2.274078992	-1.748197963
14169	-2.127685189	-2.719854953	-2.525182197	-2.029443595
14170	-4.804177796	-4.998805221	-5.091553209	-4.971066411
14171	-5.732522068	-5.251281839	-5.784243148	-5.825387202
14172	0.077298325	-0.563292584	-0.257155998	0.11903453
14173	-1.030677935	-1.795834728	-1.580413833	-1.053699812
14174	-4.726824928	-4.911355975	-4.810917352	-4.598238456
14175	-2.342788147	-2.942617335	-2.484521402	-2.331424098
14176	-1.51467797	-2.479946949	-2.052557922	-1.649507444
14177	2.834702039	2.10188629	2.408385491	2.721651107
14178	-2.117331816	-2.762392076	-2.392067767	-2.112820818
14179	-1.808251637	-2.633758933	-2.353117082	-1.951357056
14180	-0.904139974	-1.527033034	-1.362738688	-0.891111322
14181	-4.412351416	-5.040698976	-4.781848472	-4.170759237
14182	-2.167537504	-2.685774793	-2.528373293	-2.126576815
14183	-3.895838644	-4.525368105	-4.367781524	-3.879051745
14184	-3.75989104	-4.515218756	-4.165915623	-3.852673686
14185	-2.116909073	-2.672294215	-2.620762754	-1.860673346
14186	-3.105016035	-3.814990136	-3.439706306	-2.973235255
14187	-1.299153754	-2.073727293	-1.750906	-1.218290085
14188	-2.058347911	-2.808748031	-2.605211787	-2.040006971
14189	-3.334434366	-3.914089289	-3.767915706	-3.235442091
14190	-3.68156349	-4.117387634	-4.065215454	-3.709365988
14191	-3.124413245	-3.591656183	-3.608411738	-3.00537044
14192	-2.700896225	-3.019243168	-3.032656095	-2.557446592
14193	-2.839336798	-3.832594452	-3.460519824	-2.941218289
14194	-0.24568202	-0.936558045	-0.676324826	-0.250984587
14195	-1.941403604	-2.858336819	-2.598673162	-1.932069377
14196	-4.206987096	-4.261256901	-4.052255117	-3.755891214
14197	-0.217639523	-0.950339801	-0.495391473	-0.411844946
14198	-3.935301032	-4.305429783	-4.29127	-3.811363367
14199	-1.85763555	-2.627108551	-2.330863381	-1.95561292
14200	-1.575969605	-2.315022971	-2.010287983	-1.535894623
14201	1.013431295	0.25099463	0.552044794	0.941340628
14202	-2.023535031	-2.952639237	-2.620552274	-2.159403464
14203	-3.825166606	-4.36612125	-3.920033669	-3.887099981
14204	-4.533590396	-5.068921554	-4.829940844	-4.481285484
14205	-5.158115699	-5.828075961	-5.337569284	-5.19755193
14206	-4.024859515	-4.88196616	-4.244815073	-3.887611533
14207	-1.975722777	-2.669225707	-2.407429639	
14208	-1.646941943	-2.446068612	-2.188046135	-1.672068172
14209	0.994110176	0.193970109	0.286271768	0.989054087
14210	-2.428475363	-2.812272081	-2.691442661	-2.272549944
14211	-3.816543901	-4.396394174	-4.198118316	-3.664830465
14212	-0.940854416	-1.646372384	-1.491190553	-0.911262662
14213	0.977521778	0.269097481	0.495536087	0.924397168
14214	-3.89293915	-4.260679021	-4.126583895	-3.761536157
14215	-0.618487366	-1.29300219	-1.096317029	-0.223333262
14216	-3.201790243	-3.83782535	-3.561174439	-3.090017109
14217	-2.422501398	-3.161542949	-2.838883706	-2.456112788
14218	-1.480134131	-1.933859473	-1.807645218	-1.515586234
14219	-2.004767743	-2.839256142	-2.440310735	-1.852527261
14220	-4.066300953	-4.856492443	-4.329577339	-4.1518857
14221	-2.100561708	-2.389011426	-2.046758129	-1.738616923
14222	-1.844252687	-2.790877567	-2.334601679	-2.221063423
14223	-3.355947384	-3.713800621	-3.369323953	-2.954028712
14224	-1.655794364	-2.558509735	-2.306471489	-1.695275143
14225	-1.098297498	-2.043536293	-1.632304729	-1.083950741
14226	-4.351554592	-4.995546351	-4.549942782	-4.564052164
14227	-0.542008	-1.328345156	-0.881247278	-0.264935821
14228	-2.706443229	-3.420414514	-3.04500484	-2.662452278
14229	-1.036628918	-1.731098376	-1.600314535	-0.996010839
14230	-2.969177121	-3.682105649	-3.464431071	-3.015639079
14231	-0.180515913	-0.926234943	-0.656286438	-0.130480721
14232	-0.892801333	-1.557591315	-1.393829129	-0.777506336
14233	-3.259235722	-3.690598681	-3.479758681	-3.149342443
14234	-5.918616526	-5.538446787	-5.769239073	-6.226067379
14235	-4.338888846	-4.580493977	-4.678531581	-4.212621255
14236	-1.714278119	-2.77170968	-2.30040225	-1.732154496
14237	-0.128105663	-0.943813994	-0.559161121	-0.000104953
14238	-1.79811277	-2.323499427	-2.095621766	-1.883003913
14239	-2.616165517	-3.103655221	-2.936386555	-2.294930185
14240	0.149948646	-0.543916542	-0.152290968	0.15077643
14241	-4.012428772	-4.421604269	-4.346949123	-4.10331607
14242	-2.335772982	-3.021507621	-2.99972465	-2.266452792
14243	-0.864737606	-1.479488167	-1.160577837	-0.921439214
14244	-2.712286735	-3.388399102	-3.276813131	-2.819932521
14245	-2.159621611	-2.736239668	-2.575642212	-2.028894019
14246	3.609753883	3.056757471	3.360337878	3.701682274
14247	-2.264921515	-3.21650655	-2.933330649	-2.592548055
14248	-2.701428864	-3.212524411	-3.025793859	-2.629609463
14249	-0.620285602	-1.527158275	-1.040927399	-0.617980369
14250	-2.131460558	-2.946880937	-2.600371662	-2.019821843
14251	0.794327523	0.093945097	0.326593599	0.769536108
14252	-2.085402146	-2.950907484	-2.656774845	-2.102621749
14253	-3.996606096	-4.275048424	-4.258961341	-3.709062315
14254	-1.120076726	-1.747569245	-1.61944446	-1.024848057
14255	-5.734861139	-5.404544124	-5.699657762	-5.625023157
14256	-2.850211727	-3.467442446	-3.329159374	-2.652035667
14257	-0.68329531	-1.317494169	-1.100586817	-0.605088403
14258	-1.320926239	-2.258001325	-1.822975462	-1.429753337
14259	-3.808897502	-4.453304041	-4.143260508	-3.873449856
14260	-0.303289097	-0.951875499	-0.703266403	-0.176201619
14261	-0.013210297	-0.66054471	-0.481212833	0.096748082
14262	-2.301220938	-2.940726239	-2.604784592	-2.343631828
14263	-1.9136682	-2.959349983	-2.511546088	-2.083946308
14264	-3.875846217	-4.347590948	-4.159589814	-3.859373792
14265	3.306094886	2.707847959	2.948671808	3.247167038
14266	1.742966206	1.221181408	1.253579753	1.594037672
14267	-1.7805093	-2.476052206	-2.139236168	-1.823095006
14268	0.003246742	-0.369388342	-0.105681369	0.162029861
14269	-2.89327668	-3.71984844	-3.302676127	-3.069281624
14270	-0.459178869	-1.212300162	-0.89867816	-0.451231366
14271	-1.812250562	-2.591112731	-2.30508476	-2.071154661
14272	-4.917145477	-5.145012769	-4.993545781	-5.068678408
14273	-1.569012564	-2.29324608	-2.082305424	-1.500923654
14274	0.815632656	0.144926128	0.36945383	0.897705646
14275	-2.281650532	-3.313814586	-2.900144583	-2.453290288
14276	-3.367942502	-3.959870442	-3.869514639	-3.273666639
14277	-4.098228411	-4.53036367	-4.472640955	-4.004298381
14278	-2.715383981	-3.441623456	-3.081417351	-2.430036153
14279	-2.559842872	-3.216101589	-3.07590261	-2.492294625
14280	-2.124226597	-2.779178124	-2.674636986	-2.232780068
14281	-1.863738864	-2.592299839	-2.265614351	-1.619277432
14282	-3.519897474	-4.156671806	-4.015728283	-3.577352851
14283	-1.403790382	-1.929345229	-1.616756542	-1.138091691
14284	-1.844188289	-2.31639797	-2.152742157	-1.738934153
14285	-3.191714774	-3.554595026	-3.528198041	-3.170430229
14286	-4.229901998	-4.425574424	-4.281277932	-4.251803774
14287	-5.327938025	-5.217211082	-5.360298539	-5.063242441
14288	-2.224564506	-2.930547917	-2.722148272	-2.251487208
14289	-5.097224963	-4.973704051	-4.904662084	-4.77407242
14290	-0.175200632	-0.908916964	-0.643343498	-0.208716528
14291	-2.482483223	-3.276998735	-3.178184199	-2.454158659
14292	-2.338796987	-3.101704999	-2.607171172	-2.31303467
14293	-2.924690897	-3.741640659	-3.411017581	-3.170542197
14294	-0.765089615	-1.353629199	-1.182372831	-1.044257433
14295	-1.940342389	-2.522452177	-2.143041156	-1.819684476
14296	-3.224721548	-3.847079477	-3.541872234	-2.853649135
14297	-1.401897614	-2.628304974	-2.308762113	-1.745983392
14298	-1.79506489	-2.332653234	-2.127441828	-1.696994619
14299	-3.577777969	-4.630073528	-4.402119408	-3.62793452
14300	0.668165472	-0.081915335	0.295326693	0.603646069
14301	-3.721099189	-3.773904492	-3.475379155	-2.986097251
14302	1.608271879	1.036436021	1.072198834	1.594403223
14303	0.456416096	-0.391381231	-0.011296881	0.459742301
14304	-2.495511123	-3.073661966	-2.762156234	-2.444139437
14305	-4.378325279	-4.292601508	-4.546042822	-4.12161583
14306	-6.084630538	-5.87554312	-6.049966903	-6.234893317
14307	-3.571610273	-4.125767977	-4.156236653	-3.539789625
14308	-1.767554169	-3.245831193	-2.205213585	-2.680929659
14309	-0.61226162	-1.719442817	-1.064820939	-1.05023418
14310	-3.497495657	-4.020963209	-3.934241574	-3.5268748
14311	-1.678687258	-2.128730406	-1.924070843	-1.460399007
14312	-2.639876886	-3.458414781	-3.207362038	-2.641724974
14313	-2.746218436	-3.491718319	-3.082620309	-2.711294816
14314	-2.418793446	-3.500165508	-3.138482338	-2.503473992
14315	-3.297845981	-3.869408872	-3.742938531	-2.976577404
14316	-3.294501337	-3.656028296	-3.578381658	-3.214993842
14317	-0.666289543	-1.200355975	-1.111754584	-0.28309202
14318	-0.52249385	-1.269697227	-0.959573159	-0.595264555
14319	-1.999307213	-2.766326179	-2.46515147	-2.15872257
14320	0.637545323	-0.242521027	0.203453708	0.414389149
14321	-3.444957572	-3.915610571	-3.67678728	-3.371645753
14322	-3.106452179	-3.684127195	-3.420044173	-3.304803056
14323	-0.505016211	-1.239222727	-0.763384838	-0.512184836
14324	-2.55171317	-3.238857452	-2.912022625	-2.444499131
14325	-3.627450099	-3.399202338	-3.428768841	-2.545550432
14326		-3.054631449	-2.587809541	-2.09211151
14327	-3.077991042	-3.943713301	-3.619408065	-3.287648915
14328	3.440900753	2.602611746	3.087282852	3.242787703
14329	-1.018276666	-1.847256346	-1.597143521	-1.258686622
14330	-1.51566423	-2.343109333	-2.044036751	-1.441461189
14331	-3.889393674	-4.261103271	-4.278730449	-3.90442778
14332	-1.879080976	-2.499347416	-2.375594592	-1.683070169
14333	-2.742202711	-3.490684545	-3.386825112	-2.551556718
14334	1.909476902	1.444121397	1.477265858	1.997772703
14335	-1.051481403	-1.951794372	-1.563879961	-1.065239706
14336	-4.325961244	-4.685353182	-4.482423736	-4.179427924
14337	-4.298655407	-4.565660653	-4.6160031	-4.229990676
14338	-3.745442601	-3.738920692	-4.121881877	-3.746384434
14339	-1.720713215	-2.431367625	-2.266704572	-1.644281938
14340	-3.099908864	-3.544660756	-3.357788911	-2.964598535
14341	-2.473363234	-3.223375111	-3.007303734	-2.493298077
14342	0.269338488	-0.584561692	-0.220158942	0.273821996
14343	-1.951778709	-2.624813536	-2.350557722	-1.848304338
14344	-0.736030172	-1.447583053	-1.166605931	-0.655750553
14345	-2.714513855	-3.220676058	-3.134364635	-2.540044357
14346	-2.252134217	-3.007631507	-2.688223265	-2.22424843
14347	-3.78800265	-4.341040914	-4.363112968	-3.804488818
14348	-3.94627799	-4.23560093	-4.269424593	-4.083606992
14349	-3.339445203	-3.714943712	-3.563121714	-3.306073806
14350	-5.766048347	-5.489257352	-5.817904049	-6.141234594
14351	-1.379261149	-1.847804814	-1.653588734	-1.286986234
14352	-1.356734832	-2.000973673	-1.930787453	-1.009279249
14353	-2.010918509	-2.888293392	-2.529799605	-1.980927803
14354	-1.858368609	-2.379707319	-2.292671911	-1.694012858
14355	1.856337085	1.104806507	1.41238689	1.844225134
14356	-1.670947404	-2.50828687	-2.135231282	-1.55444023
14357	-1.044555365	-1.700862283	-1.4427256	-0.810441279
14358	-3.169831523	-3.826118553	-3.624559973	-3.014243098
14359	-4.975049424	-5.548432488	-5.174120433	-4.921177891
14360	-2.339820584	-2.195561595	-1.866529398	-1.27063478
14361	-0.484196963	-0.901098992	-0.649097287	-0.371039997
14362	-6.00862703	-6.345104241	-5.847999765	-5.684834778
14363	3.216538288	2.729508621	2.870656321	3.141136023
14364	-3.018392895	-3.598592103	-3.485158324	-2.989000067
14365	-2.434327357	-3.235819792	-3.149928093	-2.38420857
14366	-2.466649634	-2.857671385	-2.824377953	-2.595585101
14367	-0.457760557	-1.374542413	-0.977788145	-0.515663989
14368	-4.833050818	-5.035508769	-4.999882896	-4.933896594
14369	1.085087303	0.270800321	0.590580695	1.011509364
14370	-3.030181219	-3.620317036	-3.550092351	-3.095001622
14371	-6.003445315	-5.73663009	-6.086455884	-6.05814412
14372	-4.029092859	-4.697009402	-4.574160229	-4.390509908
14373	-1.762166212	-2.231695316	-2.214563637	-1.553114518
14374	-0.429689446	-1.088325842	-0.756800151	-0.369622164
14375	-2.396290204	-2.81307389	-2.690206478	-2.148682098
14376	-1.038771057	-1.496457429	-1.333546536	-0.689780814
14377	-2.485711215	-3.155823414	-3.034766009	-2.670665678
14378	-4.771728556	-4.929700028	-4.973243162	-4.697959339
14379	-3.39236467	-4.040415519	-3.698212832	-3.50875212
14380	-1.374525248	-1.983212862	-1.788247716	-1.214499221
14381	-4.666480339	-5.364063878	-5.094609214	-4.703503653
14382	-6.359575775	-6.130492965	-6.285034106	-6.303573557
14383	-2.212444229	-2.996166408	-2.759397262	-2.190697767
14384	-0.157340666	-0.89933656	-0.829737263	-0.223996017
14385	-0.013240904	-0.559891643	-0.372907548	-0.047493504
14386	-2.873256739	-3.457778134	-3.136218523	-2.824413512
14387	-7.094340542	-7.260216572	-7.056472505	-7.00997907
14388	-2.570697379	-3.284773925	-2.877992847	-2.510600629
14389	-6.103040425	-5.758499015	-5.826168203	-5.954711386
14390	-4.247416314	-4.549669013	-4.55046305	-4.11764376
14391	0.646846867	-0.127251485	0.189262472	0.63932039
14392	-2.217938327	-3.017961422	-2.696972694	-1.914077012
14393	0.429836836	-0.445473639	-0.086881604	0.175878724
14394	-1.155913111	-1.418075177	-1.239752399	-1.389960613
14395	-2.574671963	-3.1872219	-2.929209914	-2.748087378
14396	-4.077586235	-4.479949905	-4.61406909	-4.148870389
14397	-2.421870155	-2.813536736	-2.594389438	-2.423329095
14398	1.752860763	1.036321883	1.366841755	1.569761726
14399	-0.192763822	-0.772341936	-0.617865626	-0.206163062
14400	-1.226189118	-1.954691411	-1.634689435	-1.190709132
14401	3.946094676	3.384601033	3.587509785	4.226683661
14402	-6.351405296	-6.981481781	-6.085601069	-6.518301928
14403	-1.224639489	-1.991057948	-1.7166405	-1.182336548
14404	-1.625288037	-2.505689126	-2.173690682	-1.573120517
14405	-4.232203431	-3.830204995	-3.673555827	-3.139922857
14406	-1.833547554	-2.153441398	-2.083325138	-1.442747651
14407	-0.967293441	-1.54247976	-1.357088453	-0.899293367
14408	-3.567322342	-3.505575213	-3.509038827	-3.575983889
14409	-5.172723242	-5.547280936	-5.515709941	-5.178166105
14410	-0.830387651	-1.654404179	-1.144700547	-0.77825195
14411	-5.668326259	-5.78497474	-5.883840636	-6.20134426
14412	-5.858215812	-5.544894907	-5.822048752	-5.904085241
14413	3.324354662	2.903381641	3.07123855	3.2797661
14414	-2.358172301	-2.912787405	-2.821385434	-2.433877497
14415	0.463540627	-0.902932468	-0.452510809	-0.059952147
14416	-1.272410272	-2.211673487	-1.843787069	-1.180611717
14417	-2.656081404	-3.390344864	-3.056407439	-2.762270129
14418	-2.708157301	-3.068452739	-2.964163471	-2.666504335
14419	-1.201115215	-2.045014896	-1.621852494	-1.185101265
14420	-0.740083518	-1.37324401	-1.189923542	-0.833577447
14421	-3.056751817	-3.487299082	-3.157612611	-2.760508044
14422	-0.876284971	-1.52517514	-1.263128746	-0.672498237
14423	-2.685826466	-3.363252293	-3.197400006	-2.689060486
14424	-2.220501174	-3.06112431	-2.804481083	-2.226893784
14425	-2.269753401	-2.949995618	-2.595267728	-2.228204634
14426		1.186217909	1.238704595	1.657753529
14427	-1.765596537	-2.399592602	-2.122509743	-1.652431499
14428	-0.475968853	-1.296885572	-0.877922319	-0.540894288
14429	-3.244953609	-3.739015902	-3.471038994	-3.030882953
14430	4.348223519	3.870225347	3.864493999	4.466365925
14431	-2.435747994	-2.853830807	-2.854549068	-2.561202424
14432	-1.049836891	-1.73094083	-1.42680297	-1.051954584
14433	-3.982146946	-4.379746238	-4.28282212	-3.908127531
14434	-1.122347455	-1.905435505	-1.528053243	-0.95230804
14435	-2.652254637	-3.40365952	-3.106637227	-3.047176793
14436	-2.837564462	-3.471737109	-3.257961196	-2.774279849
14437	-4.965921115	-4.956469513	-4.813609338	-4.688043822
14438	-2.06348542	-2.898470428	-2.435359173	-1.952635867
14439	-0.118875243	-1.000083371	-0.721954807	-0.554340218
14440	-5.480100956	-5.884623225	-5.653303413	-5.517504475
14441	-3.315968999	-3.944874997	-3.469882417	-2.933258589
14442	-2.882733948	-3.71119117	-3.318630829	-2.363180065
14443	-0.859950468	-1.553724119	-1.312196829	-0.764318189
14444	-3.502302501	-4.281523283	-4.008575547	-3.535465146
14445	-0.067885977	-0.761621985	-0.430935318	-0.628127876
14446	-4.103227108	-4.308689071	-3.915684974	-4.007041429
14447	-4.358060988	-5.06448277	-4.781522026	-4.407429563
14448	2.973442371	2.221650914	2.350552049	2.622614497
14449	-2.21332448	-3.06617141	-2.765821533	-2.245193095
14450	-0.994730606	-1.66564572	-1.417174287	-0.925344039
14451	-2.575706135	-3.181620436	-3.035905158	-2.518254143
14452	-1.094836077	-1.710421508	-1.339755881	-1.290382099
14453	-2.2382788	-2.874531526	-2.655255643	-2.115362252
14454	2.051764888	1.500235592	1.640615497	2.009675434
14455	-1.567066584	-2.293210349	-2.064622963	-1.289947732
14456	-0.577221434	-1.449727301	-1.035868995	-0.693732524
14457	-6.474280888	-6.000360912	-6.461258672	-6.741777636
14458	-3.77922767	-4.211725507	-3.847782321	-3.810931008
14459	-1.166068077	-1.721031429	-1.462903775	-1.147907822
14460	-2.974842267	-3.257338078	-3.394587884	-2.934518873
14461	-2.101757454	-2.795125564	-2.408184784	-2.113012326
14462	-2.801265317	-3.26787681	-3.06200971	-2.905354698
14463	-0.232204221	-0.820196058	-0.608408991	-0.2042442
14464	-0.895857671	-1.804234995	-1.614391819	-1.210695892
14465	-3.584114958	-4.126475369	-3.945700285	-3.626588317
14466	-3.294963668	-3.517455505	-3.63521952	-3.381822068
14467	-1.396471427	-2.194857894	-1.784717251	-1.426527038
14468	-3.384587707	-3.769185796	-3.521861947	-3.065655185
14469	-4.45973215	-4.929233111	-4.906333343	-4.617565211
14470		-4.339556304	-4.009007842	-3.807332341
14471	-0.255178208	-1.240112002	-0.843650455	-0.298646021
14472	-2.806326769	-3.732423501	-3.149661498	-2.725777509
14473	-1.245583163	-1.342219907	-1.463664122	-1.126845645
14474	2.464043409	1.90735669	2.063814125	2.343581067
14475	0.074072059	-0.810077184	-0.526298806	-0.073355172
14476	-4.575151907	-5.074354261	-4.703486382	-4.795804375
14477	-0.940211776	-1.615462649	-1.257719356	-0.891547903
14478	-2.781084346	-3.567110759	-3.208105556	-2.654261572
14479	-0.649414647	-1.289253638	-1.096340915	-0.671828942
14480	-0.448832412	-1.228932651	-0.846503188	-0.559458905
14481	0.497868221	-0.11074739	-0.013378197	0.596663685
14482	-5.393061336	-5.296291734	-5.581268545	-5.603279478
14483	-0.620877958	-1.166940826	-1.082550756	-0.677683843
14484	-0.645323122	-1.367179995	-1.11294418	-0.769941903
14485	-4.206992419	-4.340869946	-4.633946746	-4.127682405
14486	-2.452233806	-3.009750783	-2.992302646	-2.67630773
14487	-3.378665578	-3.53231151	-3.608322471	-3.31405976
14488	-2.012209058	-2.720760553	-2.705246789	-2.19168143
14489	0.327197695	-0.508655204	-0.193264822	0.413057332
14490	-3.468857969	-3.827853025	-3.721135096	-3.432134544
14491	-1.753671616	-2.563861357	-2.24677713	-1.724550798
14492	-0.745333726	-1.3309555	-1.024713905	-0.820814655
14493	-4.585997339	-5.073219096	-4.835228379	-4.415415977
14494	-4.093746043	-4.444218525	-4.469511322	-3.889466735
14495	-1.987656465	-2.207528381	-1.938100193	-1.448605372
14496	-4.803160412	-5.286262936	-4.726425954	-4.689387469
14497	-0.400362215	-0.997505458	-0.68696107	-0.628706322
14498	-2.07912135	-2.675925859	-2.355077871	-2.109929882
14499	-0.191514269	-1.087165699	-0.551199768	-0.278220436
14500	-2.8288477	-3.604582138	-3.284601872	-2.932586182
14501	-0.575189338	-1.259040478	-1.03804436	-0.474214449
14502	-1.630216011	-2.473699659	-2.058731956	-1.478483975
14503	-1.45652679	-2.514239553	-2.187132683	-1.685181275
14504	-4.32544832	-5.117436838	-5.230676979	-5.024751692
14505	-6.121122292	-5.550944289	-5.922853701	-6.041571977
14506	-2.605795873	-3.192770573	-2.956234012	-2.590765491
14507	-3.223805851	-3.6095885	-3.543461433	-3.001976583
14508	-1.359578299	-1.980455719	-1.872392886	-1.372701983
14509	4.970592906	4.348964201	4.573557288	4.748970544
14510	-3.377452364	-4.209712411	-3.922129091	-3.659750408
14511	-2.780629476	-3.313935322	-3.073616817	-2.424798857
14512	-0.453686605	-1.109967318	-0.841603408	-0.549611854
14513	-2.507799978	-3.310488362	-3.000349711	-2.639242674
14514	-5.77252158	-5.238341306	-5.611232061	-5.716048421
14515	-1.710970386	-2.437579251	-2.070772389	-1.373616577
14516		-5.761559794	-5.499123164	-5.174852276
14517		-4.858524412	-4.551058815	-4.495430767
14518	1.332942812	0.614066276	0.844366325	1.257765573
14519	-0.357518235	-1.178430733	-0.892238563	-0.380169248
14520	-3.914343438	-4.354743036	-4.129003533	-3.895290618
14521	-0.295667438	-0.716265103	-0.45991435	0.036880706
14522	-0.999338042	-1.848515331	-1.441624823	-0.998573409
14523	-4.340366235	-4.890808533	-4.704151531	-4.562305592
14524	-2.662554624	-3.29404391	-3.024906912	-2.656731207
14525	-3.628561796	-4.209668046	-4.0172003	-3.674033783
14526	-5.424052862	-5.075941019	-5.706688663	-5.908003969
14527	-5.546660675	-5.673750499	-5.764728453	-5.544403892
14528	-3.300949349	-4.002736455	-3.771006463	-3.526717715
14529	-3.406620178	-3.876021059	-3.76643595	-3.384217844
14530	-1.487879425	-1.815674374	-1.591641234	-1.296336108
14531	-0.338795359	-0.888895287	-0.66075263	-0.102476623
14532	-2.131846077	-2.694509227	-2.472528914	-1.944288632
14533	-1.036641844	-2.019532905	-1.667466729	-1.068042854
14534	-3.580107661	-4.493123244	-4.288190039	-3.823629628
14535	-0.935849993	-1.923817953	-1.544703966	-1.600063426
14536	-2.254085583	-2.879713153	-2.650157383	-2.071527926
14537	-5.18413043	-5.818736283	-5.451986223	-5.12909505
14538	-1.877356354	-2.645111367	-2.359565655	-1.904551073
14539	-1.401045226	-1.980621407	-1.694972841	-1.262145747
14540	-2.01838194	-2.714609981	-2.563255991	-2.023698906
14541	4.030187909	3.518845766	3.640853127	4.25734528
14542	-0.8995106	-1.677092272	-1.350742555	-0.789013962
14543	-4.190827106	-4.074144578	-3.809297115	-3.578925809
14544	-0.888197121	-1.493233127	-1.298162819	-0.867014174
14545	-2.500968126	-3.284312671	-2.890019172	-2.47677778
14546	-0.997499727	-1.592409019	-1.635021038	-1.053725508
14547	-5.568399993	-5.673552942	-5.74593298	-5.765477571
14548	-2.139017115	-2.895034769	-2.487273736	-2.228482338
14549	-3.229334358	-3.977771223	-3.613413216	-3.134149305
14550	-0.18072251	-0.921315903	-0.483721234	-0.192186974
14551	-2.355088761	-2.901191439	-2.685104851	-1.957891794
14552	-0.80923813	-1.689608259	-1.320890501	-0.984127286
14553	-3.913082627	-4.875977953	-4.384514132	-4.102020348
14554	-4.116765163	-4.293213551	-4.219634954	-3.972289698
14555	-2.087246003	-2.938769511	-2.568966659	-2.085680472
14556	-1.524303056	-2.211688661	-1.991806048	-1.522057324
14557	-1.918449899	-2.738129619	-2.372038198	-1.929615159
14558	-0.613766467	-1.13398881	-0.896578855	-0.539664753
14559	-1.172701898	-2.018553282	-1.683388404	-1.314329558
14560	-0.326480532	-1.0831167	-0.768003263	-0.412775404
14561	-1.800610248	-2.523774393	-2.274177076	-1.805614931
14562	-0.532201319	-1.113554152	-0.956501897	-0.50173248
14563	-3.938026057	-4.21528032	-4.244656373	-3.786247971
14564	-0.650181787	-1.508697275	-1.089449316	-0.624814113
14565	-3.99175698	-4.309095614	-4.21569525	-3.823598039
14566	-3.963199752	-4.438154003	-4.327287253	-3.673241346
14567	-2.864154159	-3.351676563	-3.180287592	-2.738671441
14568	-3.143076339	-3.552182452	-3.448616566	-3.262204822
14569	0.010708428	-0.688545407	-0.177257882	0.071065198
14570	-0.516915478	-1.317230029	-1.000638354	-0.565243706
14571	-1.946960989	-2.529539936	-2.107526567	-1.815988426
14572	-2.312719372	-2.44167711	-2.372873135	-1.742375469
14573	-3.442176184	-4.181928468	-3.847771318	-3.384142156
14574	-1.894233662	-3.03743119	-2.521431261	-1.898336624
14575	-0.955799302	-1.637035637	-1.458063423	-1.049694617
14576	-1.414791285	-2.001726673	-1.773024916	-1.146231679
14577	-1.210339075	-1.469872504	-1.207684036	-0.702830941
