Condition,SAKIDs,IDs,Value,pcc_ids,highlight
YPD,SAKL0A08008g,11632,-4.109771941,PCCGCIGL_00502,FALSE
YPD,SAKL0A08030g,13064,-3.653843991,PCCGCIGL_00503,FALSE
YPD,SAKL0A08052g,14798,-4.499993201,PCCGCIGL_00504,FALSE
YPD,SAKL0A08074g,10112,-3.303987737,PCCGCIGL_00505,FALSE
YPD,SAKL0A08096g,13094,-1.727602598,PCCGCIGL_00507,FALSE
YPD,SAKL0A08118g,13584,0.180079061,PCCGCIGL_00508,FALSE
YPD,SAKL0A08140g,13796,-1.725617704,PCCGCIGL_00511,FALSE
YPD,SAKL0A08162g,11462,-2.385330591,PCCGCIGL_00512,FALSE
YPD,SAKL0A08184g,11586,-4.757480865,PCCGCIGL_00515,FALSE
YPD,SAKL0A08206g,10551,-5.422937801,PCCGCIGL_00517,FALSE
YPD,SAKL0A08228g,10737,-4.843034761,PCCGCIGL_00522,FALSE
YPD,SAKL0A08250g,12591,-3.906027474,PCCGCIGL_00523,FALSE
YPD,SAKL0A08360g,10457,-2.706856096,PCCGCIGL_00526,FALSE
YPD,SAKL0A08382g,13031,-1.915462617,PCCGCIGL_00527,FALSE
YPD,SAKL0A08404g,13112,-2.031077925,PCCGCIGL_00528,FALSE
YPD,SAKL0A08426g,12155,-3.296300735,PCCGCIGL_00529,FALSE
YPD,SAKL0A08448g,11618,-4.77693774,PCCGCIGL_00530,FALSE
YPD,SAKL0A08470g,10556,-2.88882097,PCCGCIGL_00531,FALSE
YPD,SAKL0A08492g,14967,-1.529486349,PCCGCIGL_00532,FALSE
YPD,SAKL0A08514g,10376,-4.720957304,PCCGCIGL_00535,FALSE
YPD,SAKL0A08536g,13020,-2.951128089,PCCGCIGL_00536,FALSE
YPD,SAKL0A08558g,10422,-1.258329072,PCCGCIGL_00537,FALSE
YPD,SAKL0A08580g,13063,-1.531202659,PCCGCIGL_00538,FALSE
YPD,SAKL0A08602g,12905,-2.977577278,PCCGCIGL_00539,FALSE
YPD,SAKL0A08624g,10243,-5.903982481,PCCGCIGL_00540,FALSE
YPD,SAKL0A08646g,10570,-5.655368086,PCCGCIGL_00542,FALSE
YPD,SAKL0A08668g,12892,-3.395989444,PCCGCIGL_00543,FALSE
YPD,SAKL0A08690g,13450,-1.913717016,PCCGCIGL_00544,FALSE
YPD,SAKL0A08734g,12051,3.367397211,PCCGCIGL_00546,FALSE
YPD,SAKL0A08756g,15197,-3.597498081,PCCGCIGL_00548,FALSE
YPD,SAKL0A08778g,11923,-1.384890871,PCCGCIGL_00550,FALSE
YPD,SAKL0A08800g,14767,0.279459432,PCCGCIGL_00551,FALSE
YPD,SAKL0A08822g,14043,-1.447140907,PCCGCIGL_00552,FALSE
YPD,SAKL0A08844g,14182,-2.377065601,PCCGCIGL_00554,FALSE
YPD,SAKL0A08888g,13232,-0.220694703,PCCGCIGL_00557,FALSE
YPD,SAKL0A08910g,10185,-2.230440199,PCCGCIGL_00558,FALSE
YPD,SAKL0A08932g,11013,-2.159217535,PCCGCIGL_00559,FALSE
YPD,SAKL0A08954g,11534,-3.788337281,PCCGCIGL_00561,FALSE
YPD,SAKL0A08976g,11736,-5.695031442,PCCGCIGL_00563,FALSE
YPD,SAKL0A08998g,12149,-3.1892765,PCCGCIGL_00565,FALSE
YPD,SAKL0A09020g,11009,-0.170080683,PCCGCIGL_00566,FALSE
YPD,SAKL0A09042g,11591,-2.434071479,PCCGCIGL_00567,FALSE
YPD,SAKL0A09064g,15297,-2.067263862,PCCGCIGL_00568,FALSE
YPD,SAKL0A09152g,11347,NA,PCCGCIGL_00573,FALSE
YPD,SAKL0A09174g,10840,0.676304333,PCCGCIGL_00575,FALSE
YPD,SAKL0A09196g,11232,-4.620571807,PCCGCIGL_00576,FALSE
YPD,SAKL0A09218g,14783,-2.461635166,PCCGCIGL_00577,FALSE
YPD,SAKL0A09240g,10940,-3.903346359,PCCGCIGL_00579,FALSE
YPD,SAKL0A09262g,13007,-2.552592858,PCCGCIGL_00581,FALSE
YPD,SAKL0A09284g,13782,-1.544043044,PCCGCIGL_00582,FALSE
YPD,SAKL0A09306g,10429,NA,PCCGCIGL_00584,FALSE
YPD,SAKL0A09328g,10685,-0.769815062,PCCGCIGL_00585,FALSE
YPD,SAKL0A09350g,11921,-2.122297054,PCCGCIGL_00586,FALSE
YPD,SAKL0A09372g,12208,-1.06849891,PCCGCIGL_00588,FALSE
YPD,SAKL0A09394g,11277,-2.061348553,PCCGCIGL_00591,FALSE
YPD,SAKL0A09416g,13744,-3.291537819,PCCGCIGL_00593,FALSE
YPD,SAKL0A09438g,11370,-4.410720598,PCCGCIGL_00595,FALSE
YPD,SAKL0A09460g,13305,-5.612682565,PCCGCIGL_00597,FALSE
YPD,SAKL0A09482g,10523,-3.114999805,PCCGCIGL_00602,FALSE
YPD,SAKL0A09504g,11672,-1.4527729,PCCGCIGL_00603,FALSE
YPD,SAKL0A09526g,13399,-3.655642204,PCCGCIGL_00605,FALSE
YPD,SAKL0A09548g,10296,-0.645254459,PCCGCIGL_00606,FALSE
YPD,SAKL0A09570g,15161,-2.29684194,PCCGCIGL_00608,FALSE
YPD,SAKL0A09592g,12076,NA,PCCGCIGL_00609,FALSE
YPD,SAKL0A09614g,10310,-0.938778407,PCCGCIGL_00610,FALSE
YPD,SAKL0A09636g,13667,-2.308134252,PCCGCIGL_00613,FALSE
YPD,SAKL0A09658g,11611,-2.497459736,PCCGCIGL_00615,FALSE
YPD,SAKL0A09680g,10965,-2.527518369,PCCGCIGL_00616,FALSE
YPD,SAKL0A09702g,12364,-3.865770698,PCCGCIGL_00617,FALSE
YPD,SAKL0A09724g,11503,-4.590023916,PCCGCIGL_00618,FALSE
YPD,SAKL0A09746g,11203,-4.942057637,PCCGCIGL_00621,FALSE
YPD,SAKL0A09768g,14966,-0.151591676,PCCGCIGL_00623,FALSE
YPD,SAKL0A09790g,13374,-1.143513782,PCCGCIGL_00624,FALSE
YPD,SAKL0A09812g,12404,-3.458175867,PCCGCIGL_00625,FALSE
YPD,SAKL0A09834g,12548,-0.027392411,PCCGCIGL_00626,FALSE
YPD,SAKL0A09856g,11050,-3.894574948,PCCGCIGL_00627,FALSE
YPD,SAKL0A09900g,11547,-2.634929915,PCCGCIGL_00629,FALSE
YPD,SAKL0A09922g,13941,-3.245339135,PCCGCIGL_00631,FALSE
YPD,SAKL0A09966g,14265,3.052445423,PCCGCIGL_00633,FALSE
YPD,SAKL0A09988g,12993,-5.365006406,PCCGCIGL_00635,FALSE
YPD,SAKL0A10010g,14458,-3.912416627,PCCGCIGL_00637,FALSE
YPD,SAKL0A10032g,13949,-0.72437688,PCCGCIGL_00638,FALSE
YPD,SAKL0A10054g,12500,-3.24702213,PCCGCIGL_00640,FALSE
YPD,SAKL0A10076g,13592,-3.640855587,PCCGCIGL_00642,FALSE
YPD,SAKL0A10098g,13872,-4.918067533,PCCGCIGL_00644,FALSE
YPD,SAKL0A10120g,10749,-3.261294902,PCCGCIGL_00647,FALSE
YPD,SAKL0A10142g,10711,-2.72017789,PCCGCIGL_00648,FALSE
YPD,SAKL0A10186g,12742,-1.445582401,PCCGCIGL_00650,FALSE
YPD,SAKL0A10208g,12077,-4.708393834,PCCGCIGL_00651,FALSE
YPD,SAKL0A10230g,14145,-0.236973652,PCCGCIGL_00652,FALSE
YPD,SAKL0A10252g,12754,-2.542642751,PCCGCIGL_00653,FALSE
YPD,SAKL0A10274g,14079,-0.692132179,PCCGCIGL_00654,FALSE
YPD,SAKL0A10318g,14154,-2.221206262,PCCGCIGL_00655,FALSE
YPD,SAKL0A10340g,11882,-5.990339219,PCCGCIGL_00656,FALSE
YPD,SAKL0A10362g,14475,-0.333914776,PCCGCIGL_00657,FALSE
YPD,SAKL0A10384g,10196,-0.977193375,PCCGCIGL_00658,FALSE
YPD,SAKL0A10406g,12245,-2.359312747,PCCGCIGL_00659,FALSE
YPD,SAKL0A10428g,10514,-1.210757261,PCCGCIGL_00662,FALSE
YPD,SAKL0A10450g,10611,2.279562338,PCCGCIGL_00664,FALSE
YPD,SAKL0A10472g,10107,-3.516965779,PCCGCIGL_00666,FALSE
YPD,SAKL0A10516g,11920,-4.092321994,PCCGCIGL_00672,FALSE
YPD,SAKL0A10538g,12011,-4.301403943,PCCGCIGL_00673,FALSE
YPD,SAKL0A10560g,13826,-6.442951091,PCCGCIGL_00675,FALSE
YPD,SAKL0A10582g,14409,-5.353470056,PCCGCIGL_00678,FALSE
YPD,SAKL0A10604g,10165,-5.619819659,PCCGCIGL_00679,FALSE
YPD,SAKL0A10626g,15047,NA,PCCGCIGL_00682,FALSE
YPD,SAKL0A10648g,11191,-5.151363857,PCCGCIGL_00683,FALSE
YPD,SAKL0A10670g,12414,-3.048082145,PCCGCIGL_00685,FALSE
YPD,SAKL0B00110g,11146,-9.634777704,PCCGCIGL_00702,FALSE
YPD,SAKL0B00132g,13721,-6.015925418,PCCGCIGL_00705,FALSE
YPD,SAKL0B00154g,13601,-6.508296281,PCCGCIGL_00708,FALSE
YPD,SAKL0B00176g,14242,-2.655864511,PCCGCIGL_00711,FALSE
YPD,SAKL0B00198g,14440,-5.633883017,PCCGCIGL_00714,FALSE
YPD,SAKL0B00220g,11189,-4.756811652,PCCGCIGL_00717,FALSE
YPD,SAKL0B00242g,13559,-5.648324704,PCCGCIGL_00718,FALSE
YPD,SAKL0B00264g,15109,-4.711221566,PCCGCIGL_00721,FALSE
YPD,SAKL0B00286g,13794,-6.454238337,PCCGCIGL_00723,FALSE
YPD,SAKL0B00308g,13666,-4.221935778,PCCGCIGL_00725,FALSE
YPD,SAKL0B00440g,14130,-6.04824126,PCCGCIGL_00747,FALSE
YPD,SAKL0B00462g,12434,-5.445292106,PCCGCIGL_00750,FALSE
YPD,SAKL0B00484g,13608,-2.935593696,PCCGCIGL_00752,FALSE
YPD,SAKL0B00506g,12029,-2.128172458,PCCGCIGL_00753,FALSE
YPD,SAKL0B00528g,13261,-2.347778846,PCCGCIGL_00754,FALSE
YPD,SAKL0B00550g,12564,-2.386530981,PCCGCIGL_00755,FALSE
YPD,SAKL0B00572g,13813,-1.822810787,PCCGCIGL_00756,FALSE
YPD,SAKL0B00594g,15248,-1.781524532,PCCGCIGL_00757,FALSE
YPD,SAKL0B00616g,10399,-2.098537439,PCCGCIGL_00759,FALSE
YPD,SAKL0B00638g,13767,-2.684205229,PCCGCIGL_00760,FALSE
YPD,SAKL0B00660g,10465,1.418917999,PCCGCIGL_00761,FALSE
YPD,SAKL0B00682g,15149,3.712017671,PCCGCIGL_00762,FALSE
YPD,SAKL0B00704g,10609,-1.29683832,PCCGCIGL_00765,FALSE
YPD,SAKL0B00726g,14224,-2.054012683,PCCGCIGL_00766,FALSE
YPD,SAKL0B00748g,14580,-3.224611372,PCCGCIGL_00768,FALSE
YPD,SAKL0B00770g,10513,-3.097636873,PCCGCIGL_00769,FALSE
YPD,SAKL0B00792g,12007,-2.106812257,PCCGCIGL_00771,FALSE
YPD,SAKL0B00814g,10773,-2.872861725,PCCGCIGL_00773,FALSE
YPD,SAKL0B00836g,12867,-2.21034305,PCCGCIGL_00775,FALSE
YPD,SAKL0B00858g,12634,0.483544899,PCCGCIGL_00777,FALSE
YPD,SAKL0B00880g,10463,-1.790367412,PCCGCIGL_00778,FALSE
YPD,SAKL0B00902g,14746,-1.983654362,PCCGCIGL_00779,FALSE
YPD,SAKL0B00924g,10516,-1.573026952,PCCGCIGL_00780,FALSE
YPD,SAKL0B00946g,12884,-4.388451052,PCCGCIGL_00783,FALSE
YPD,SAKL0B00968g,10013,2.194564486,PCCGCIGL_00784,FALSE
YPD,SAKL0B00990g,14343,-2.193863576,PCCGCIGL_00785,FALSE
YPD,SAKL0B01012g,12151,-0.227431489,PCCGCIGL_00786,FALSE
YPD,SAKL0B01034g,14971,-2.899133165,PCCGCIGL_00787,FALSE
YPD,SAKL0B01056g,10059,-0.205617817,PCCGCIGL_00788,FALSE
YPD,SAKL0B01078g,10315,-0.310162574,PCCGCIGL_00791,FALSE
YPD,SAKL0B01100g,14105,-2.286823858,PCCGCIGL_00792,FALSE
YPD,SAKL0B01122g,11135,-1.989132793,PCCGCIGL_00793,FALSE
YPD,SAKL0B01144g,10587,3.483784648,PCCGCIGL_00794,FALSE
YPD,SAKL0B01166g,14658,-2.695203448,PCCGCIGL_00795,FALSE
YPD,SAKL0B01188g,14489,0.00958375,PCCGCIGL_00796,FALSE
YPD,SAKL0B01210g,11505,-2.758322562,PCCGCIGL_00797,FALSE
YPD,SAKL0B01232g,13189,-2.248214708,PCCGCIGL_00799,FALSE
YPD,SAKL0B01254g,10684,0.211578865,PCCGCIGL_00800,FALSE
YPD,SAKL0B01276g,12442,-4.076690787,PCCGCIGL_00801,FALSE
YPD,SAKL0B01298g,15022,-4.011043615,PCCGCIGL_00803,FALSE
YPD,SAKL0B01320g,11200,0.815223469,PCCGCIGL_00804,FALSE
YPD,SAKL0B01342g,14808,-3.661073832,PCCGCIGL_00806,FALSE
YPD,SAKL0B01364g,14692,-1.312550762,PCCGCIGL_00808,FALSE
YPD,SAKL0B01386g,13975,-3.789895464,PCCGCIGL_00812,FALSE
YPD,SAKL0B01408g,12098,-3.080996421,PCCGCIGL_00814,FALSE
YPD,SAKL0B01430g,14880,-6.323191561,PCCGCIGL_00820,FALSE
YPD,SAKL0B01452g,11181,-5.971084474,PCCGCIGL_00823,FALSE
YPD,SAKL0B01474g,14517,NA,PCCGCIGL_00829,FALSE
YPD,SAKL0B01496g,12135,0.135516203,PCCGCIGL_00830,FALSE
YPD,SAKL0B01518g,12359,-2.608202686,PCCGCIGL_00831,FALSE
YPD,SAKL0B01540g,15209,-1.869435374,PCCGCIGL_00832,FALSE
YPD,SAKL0B01562g,14099,-2.797922294,PCCGCIGL_00833,FALSE
YPD,SAKL0B01584g,10515,-5.305445832,PCCGCIGL_00834,FALSE
YPD,SAKL0B01606g,10546,-2.823478492,PCCGCIGL_00835,FALSE
YPD,SAKL0B01628g,13515,-3.14743862,PCCGCIGL_00836,FALSE
YPD,SAKL0B01672g,11715,-4.599891465,PCCGCIGL_00840,FALSE
YPD,SAKL0B01694g,11087,-4.670397633,PCCGCIGL_00841,FALSE
YPD,SAKL0B01716g,14497,-0.678383766,PCCGCIGL_00844,FALSE
YPD,SAKL0B01738g,12960,0.312295581,PCCGCIGL_00846,FALSE
YPD,SAKL0B01760g,12416,-2.826108097,PCCGCIGL_00847,FALSE
YPD,SAKL0B01782g,10700,-4.113378285,PCCGCIGL_00849,FALSE
YPD,SAKL0B01804g,12175,-1.530963453,PCCGCIGL_00850,FALSE
YPD,SAKL0B01826g,11105,-2.177183243,PCCGCIGL_00854,FALSE
YPD,SAKL0B01848g,11582,-2.723189854,PCCGCIGL_00856,FALSE
YPD,SAKL0B01870g,11508,-4.766858335,PCCGCIGL_00857,FALSE
YPD,SAKL0B01958g,11422,0.461329908,PCCGCIGL_00862,FALSE
YPD,SAKL0B01980g,10934,-2.409786883,PCCGCIGL_00864,FALSE
YPD,SAKL0B02002g,10741,-1.56901975,PCCGCIGL_00866,FALSE
YPD,SAKL0B02024g,11088,-4.122820143,PCCGCIGL_00867,FALSE
YPD,SAKL0B02046g,14666,-2.067561754,PCCGCIGL_00868,FALSE
YPD,SAKL0B02068g,14609,-1.595859973,PCCGCIGL_00869,FALSE
YPD,SAKL0B02090g,13323,-4.785364233,PCCGCIGL_00871,FALSE
YPD,SAKL0B02112g,14106,-5.197423175,PCCGCIGL_00873,FALSE
YPD,SAKL0B02134g,14065,-4.217566723,PCCGCIGL_00875,FALSE
YPD,SAKL0B02156g,14219,-2.28421547,PCCGCIGL_00876,FALSE
YPD,SAKL0B02178g,15144,-4.000354721,PCCGCIGL_00877,FALSE
YPD,SAKL0B02200g,12202,-3.624554874,PCCGCIGL_00878,FALSE
YPD,SAKL0B02222g,14306,-6.06125847,PCCGCIGL_00879,FALSE
YPD,SAKL0B02244g,13857,-2.744081346,PCCGCIGL_00881,FALSE
YPD,SAKL0B02266g,12676,-1.665669443,PCCGCIGL_00882,FALSE
YPD,SAKL0B02288g,13947,-2.456130078,PCCGCIGL_00883,FALSE
YPD,SAKL0B02310g,14006,-1.720198353,PCCGCIGL_00884,FALSE
YPD,SAKL0B02332g,10411,-1.467541554,PCCGCIGL_00886,FALSE
YPD,SAKL0B02354g,14504,-4.924578457,PCCGCIGL_00887,FALSE
YPD,SAKL0B02376g,14480,-0.770931789,PCCGCIGL_00888,FALSE
YPD,SAKL0B02398g,11846,-2.509511691,PCCGCIGL_00889,FALSE
YPD,SAKL0B02420g,13828,-3.011971126,PCCGCIGL_00890,FALSE
YPD,SAKL0B02442g,11041,-2.236325693,PCCGCIGL_00891,FALSE
YPD,SAKL0B02508g,14561,-2.101044162,PCCGCIGL_00893,FALSE
YPD,SAKL0B02530g,15011,-0.211519915,PCCGCIGL_00894,FALSE
YPD,SAKL0B02552g,13014,-2.238656873,PCCGCIGL_00895,FALSE
YPD,SAKL0B02574g,15137,-0.706889219,PCCGCIGL_00896,FALSE
YPD,SAKL0B02596g,11252,-0.932044301,PCCGCIGL_00897,FALSE
YPD,SAKL0B02618g,15288,-3.022064995,PCCGCIGL_00898,FALSE
YPD,SAKL0B02640g,14119,-3.025701219,PCCGCIGL_00899,FALSE
YPD,SAKL0B02662g,12062,-3.913633136,PCCGCIGL_00900,FALSE
YPD,SAKL0B02684g,11651,-3.25865786,PCCGCIGL_00901,FALSE
YPD,SAKL0B02706g,13183,-4.065435411,PCCGCIGL_00902,FALSE
YPD,SAKL0B02728g,10537,-2.7768974,PCCGCIGL_00903,FALSE
YPD,SAKL0B02750g,10911,-0.320026603,PCCGCIGL_00904,FALSE
YPD,SAKL0B02772g,12403,-4.242585726,PCCGCIGL_00905,FALSE
YPD,SAKL0B02794g,13502,-1.445962723,PCCGCIGL_00906,FALSE
YPD,SAKL0B02816g,13664,-2.095548723,PCCGCIGL_00907,FALSE
YPD,SAKL0B02838g,12782,-4.099494573,PCCGCIGL_00908,FALSE
YPD,SAKL0B02860g,12893,-2.367151012,PCCGCIGL_00909,FALSE
YPD,SAKL0B02904g,14357,-1.249646132,PCCGCIGL_00910,FALSE
YPD,SAKL0B02926g,10039,-4.849628193,PCCGCIGL_00911,FALSE
YPD,SAKL0B02948g,14815,-4.738334588,PCCGCIGL_00912,FALSE
YPD,SAKL0B02970g,14989,-0.172596216,PCCGCIGL_00913,FALSE
YPD,SAKL0B02992g,13625,-1.101241508,PCCGCIGL_00914,FALSE
YPD,SAKL0B03014g,11756,-1.038966921,PCCGCIGL_00915,FALSE
YPD,SAKL0B03036g,10876,-3.038516846,PCCGCIGL_00916,FALSE
YPD,SAKL0B03058g,14983,-2.965829096,PCCGCIGL_00917,FALSE
YPD,SAKL0B03124g,12707,-3.849031481,PCCGCIGL_00921,FALSE
YPD,SAKL0B03146g,10831,-1.210191539,PCCGCIGL_00922,FALSE
YPD,SAKL0B03168g,10634,-1.684630777,PCCGCIGL_00923,FALSE
YPD,SAKL0B03190g,11460,-3.185775711,PCCGCIGL_00924,FALSE
YPD,SAKL0B03212g,11703,-5.223801871,PCCGCIGL_00926,FALSE
YPD,SAKL0B03234g,10327,-4.948840797,PCCGCIGL_00928,FALSE
YPD,SAKL0B03256g,10539,-4.090266511,PCCGCIGL_00929,FALSE
YPD,SAKL0B03322g,10739,-3.168191183,PCCGCIGL_00934,FALSE
YPD,SAKL0B03344g,10765,-1.887869362,PCCGCIGL_00937,FALSE
YPD,SAKL0B03366g,14429,-3.371472865,PCCGCIGL_00938,FALSE
YPD,SAKL0B03388g,14556,-1.812463772,PCCGCIGL_00939,FALSE
YPD,SAKL0B03410g,14640,-6.498593438,PCCGCIGL_00940,FALSE
YPD,SAKL0B03432g,11425,-1.65646145,PCCGCIGL_00941,FALSE
YPD,SAKL0B03454g,13011,-2.182021833,PCCGCIGL_00942,FALSE
YPD,SAKL0B03498g,14373,-1.940384921,PCCGCIGL_00946,FALSE
YPD,SAKL0B03520g,10707,-0.555714032,PCCGCIGL_00947,FALSE
YPD,SAKL0B03542g,10933,0.909002348,PCCGCIGL_00949,FALSE
YPD,SAKL0B03586g,14253,-4.059919544,PCCGCIGL_00951,FALSE
YPD,SAKL0B03608g,11676,-1.04104211,PCCGCIGL_00952,FALSE
YPD,SAKL0B03674g,11124,-3.324572794,PCCGCIGL_00957,FALSE
YPD,SAKL0B03696g,12791,-1.883449612,PCCGCIGL_00958,FALSE
YPD,SAKL0B03718g,15313,-1.342861574,PCCGCIGL_00959,FALSE
YPD,SAKL0B03806g,12391,3.461337378,PCCGCIGL_00961,FALSE
YPD,SAKL0B03850g,13438,0.488794132,PCCGCIGL_00965,FALSE
YPD,SAKL0B03872g,12328,-1.681967333,PCCGCIGL_00967,FALSE
YPD,SAKL0B03894g,11303,-2.401129055,PCCGCIGL_00968,FALSE
YPD,SAKL0B03916g,11414,-2.728303693,PCCGCIGL_00969,FALSE
YPD,SAKL0B03938g,12250,-2.042586549,PCCGCIGL_00970,FALSE
YPD,SAKL0B04004g,11515,-4.24169591,PCCGCIGL_00975,FALSE
YPD,SAKL0B04026g,15170,-2.867375532,PCCGCIGL_00977,FALSE
YPD,SAKL0B04048g,14892,-4.300806071,PCCGCIGL_00981,FALSE
YPD,SAKL0B04070g,14805,-4.326623851,PCCGCIGL_00986,FALSE
YPD,SAKL0B04092g,11367,3.599983466,PCCGCIGL_00991,FALSE
YPD,SAKL0B04114g,11253,-5.676472397,PCCGCIGL_00992,FALSE
YPD,SAKL0B04136g,14013,-2.158727899,PCCGCIGL_00993,FALSE
YPD,SAKL0B04158g,13852,0.950855572,PCCGCIGL_00996,FALSE
YPD,SAKL0B04180g,14437,-4.856010947,PCCGCIGL_00997,FALSE
YPD,SAKL0B04202g,13969,-1.746850567,PCCGCIGL_00998,FALSE
YPD,SAKL0B04246g,14328,3.093395764,PCCGCIGL_01001,FALSE
YPD,SAKL0B04268g,12709,-2.59692177,PCCGCIGL_01002,FALSE
YPD,SAKL0B04290g,14293,-3.311972834,PCCGCIGL_01003,FALSE
YPD,SAKL0B04312g,12270,0.01258289,PCCGCIGL_01004,FALSE
YPD,SAKL0B04334g,12210,1.255297627,PCCGCIGL_01006,FALSE
YPD,SAKL0B04356g,13482,-1.705706909,PCCGCIGL_01007,FALSE
YPD,SAKL0B04444g,14775,-3.057527989,PCCGCIGL_01012,FALSE
YPD,SAKL0B04466g,12179,-1.813020298,PCCGCIGL_01013,FALSE
YPD,SAKL0B04488g,12371,-2.681374957,PCCGCIGL_01015,FALSE
YPD,SAKL0B04510g,15043,-3.568036258,PCCGCIGL_01016,FALSE
YPD,SAKL0B04532g,14715,-3.538637641,PCCGCIGL_01017,FALSE
YPD,SAKL0B04554g,11644,-4.856096963,PCCGCIGL_01018,FALSE
YPD,SAKL0B04576g,12995,-6.155879442,PCCGCIGL_01019,FALSE
YPD,SAKL0B04598g,13332,-4.079459647,PCCGCIGL_01020,FALSE
YPD,SAKL0B04620g,13018,-5.425298575,PCCGCIGL_01021,FALSE
YPD,SAKL0B04642g,13194,1.414089739,PCCGCIGL_01022,FALSE
YPD,SAKL0B04664g,14216,-3.422701785,PCCGCIGL_01023,FALSE
YPD,SAKL0B04686g,11539,-3.783893811,PCCGCIGL_01026,FALSE
YPD,SAKL0B04708g,14413,3.144685238,PCCGCIGL_01027,FALSE
YPD,SAKL0B04730g,13968,-2.667189086,PCCGCIGL_01028,FALSE
YPD,SAKL0B04752g,14633,-6.138141193,PCCGCIGL_01029,FALSE
YPD,SAKL0B04774g,15110,-2.816068066,PCCGCIGL_01031,FALSE
YPD,SAKL0B04796g,12195,-0.133010848,PCCGCIGL_01033,FALSE
YPD,SAKL0B04928g,11762,-3.197609511,PCCGCIGL_01039,FALSE
YPD,SAKL0B04950g,10834,-2.440566149,PCCGCIGL_01040,FALSE
YPD,SAKL0B04972g,11979,0.323930805,PCCGCIGL_01041,FALSE
YPD,SAKL0B04994g,13389,-3.079229012,PCCGCIGL_01042,FALSE
YPD,SAKL0B05016g,11868,-4.633609108,PCCGCIGL_01043,FALSE
YPD,SAKL0B05038g,14614,-4.237647837,PCCGCIGL_01043,FALSE
YPD,SAKL0B05060g,13516,-3.380857244,PCCGCIGL_01045,FALSE
YPD,SAKL0B05082g,11689,-2.312515577,PCCGCIGL_01046,FALSE
YPD,SAKL0B05104g,10944,-3.318498607,PCCGCIGL_01047,FALSE
YPD,SAKL0B05126g,12749,-3.758793738,PCCGCIGL_01048,FALSE
YPD,SAKL0B05148g,11692,-0.255865076,PCCGCIGL_01049,FALSE
YPD,SAKL0B05170g,12573,-2.761181969,PCCGCIGL_01050,FALSE
YPD,SAKL0B05192g,12972,-3.204615849,PCCGCIGL_01051,FALSE
YPD,SAKL0B05214g,12824,-3.445468131,PCCGCIGL_01053,FALSE
YPD,SAKL0B05236g,14114,-2.552544391,PCCGCIGL_01054,FALSE
YPD,SAKL0B05258g,13068,-4.928461667,PCCGCIGL_01055,FALSE
YPD,SAKL0B05280g,11474,-0.84903457,PCCGCIGL_01057,FALSE
YPD,SAKL0B05302g,14446,-4.083660646,PCCGCIGL_01059,FALSE
YPD,SAKL0B05324g,11734,-0.20890506,PCCGCIGL_01060,FALSE
YPD,SAKL0B05346g,11910,0.43021505,PCCGCIGL_01061,FALSE
YPD,SAKL0B05368g,12910,-2.71723478,PCCGCIGL_01062,FALSE
YPD,SAKL0B05390g,13472,-1.45156334,PCCGCIGL_01064,FALSE
YPD,SAKL0B05412g,12544,-1.922212958,PCCGCIGL_01065,FALSE
YPD,SAKL0B05434g,11957,-2.180512547,PCCGCIGL_01067,FALSE
YPD,SAKL0B05456g,10003,-3.063718545,PCCGCIGL_01068,FALSE
YPD,SAKL0B05500g,13961,1.162061411,PCCGCIGL_01072,FALSE
YPD,SAKL0B05522g,12691,-2.701872374,PCCGCIGL_01075,FALSE
YPD,SAKL0B05544g,14078,-1.436961951,PCCGCIGL_01076,FALSE
YPD,SAKL0B05566g,13492,-3.339329814,PCCGCIGL_01077,FALSE
YPD,SAKL0B05588g,11086,-4.135438503,PCCGCIGL_01078,FALSE
YPD,SAKL0B05610g,15221,-2.806952731,PCCGCIGL_01079,FALSE
YPD,SAKL0B05632g,10037,-3.534329134,PCCGCIGL_01080,FALSE
YPD,SAKL0B05654g,12409,-3.1381808,PCCGCIGL_01081,FALSE
YPD,SAKL0B05676g,11404,-4.738211157,PCCGCIGL_01082,FALSE
YPD,SAKL0B05698g,12303,-5.99320042,PCCGCIGL_01084,FALSE
YPD,SAKL0B05764g,11327,-0.545176904,PCCGCIGL_01088,FALSE
YPD,SAKL0B05786g,12374,-1.687925808,PCCGCIGL_01089,FALSE
YPD,SAKL0B05852g,12474,-3.186690245,PCCGCIGL_01093,FALSE
YPD,SAKL0B05874g,13586,1.307918701,PCCGCIGL_01095,FALSE
YPD,SAKL0B05896g,15262,-2.560117582,PCCGCIGL_01096,FALSE
YPD,SAKL0B05918g,14632,3.055246001,PCCGCIGL_01098,FALSE
YPD,SAKL0B05940g,10159,-3.338761853,PCCGCIGL_01099,FALSE
YPD,SAKL0B05962g,10419,-5.244637436,PCCGCIGL_01102,FALSE
YPD,SAKL0B05984g,11439,NA,PCCGCIGL_01103,FALSE
YPD,SAKL0B06006g,10837,0.559369688,PCCGCIGL_01104,FALSE
YPD,SAKL0B06028g,13287,-3.30634396,PCCGCIGL_01107,FALSE
YPD,SAKL0B06050g,11382,-4.864950692,PCCGCIGL_01109,FALSE
YPD,SAKL0B06072g,10436,-1.907225263,PCCGCIGL_01113,FALSE
YPD,SAKL0B06094g,13739,0.625158234,PCCGCIGL_01114,FALSE
YPD,SAKL0B06116g,14811,-2.397754299,PCCGCIGL_01115,FALSE
